receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
86, 24, b, 4, 1700669937.550909184, 1700669937.591686492,40777308
87, 27, d, 0, 1700669937.583400606, 1700669937.601881348,18480742
88, 25, c, 2, 1700669937.562597991, 1700669937.611952201,49354210
89, 24, a, 6, 1700669937.577621208, 1700669937.625157520,47536312
90, 28, d, 0, 1700669937.617925356, 1700669937.635533837,17608481
91, 26, c, 2, 1700669937.603383230, 1700669937.648681841,45298611
92, 25, a, 6, 1700669937.617535784, 1700669937.660247273,42711489
93, 26, b, 4, 1700669937.624612326, 1700669937.664667630,40055304
94, 27, c, 2, 1700669937.644666467, 1700669937.670299785,25633318
95, 26, a, 6, 1700669937.659160803, 1700669937.683336831,24176028
96, 27, b, 4, 1700669937.668917332, 1700669937.696314556,27397224
97, 30, d, 0, 1700669937.687071635, 1700669937.702625973,15554338
98, 28, c, 2, 1700669937.681145819, 1700669937.712581237,31435418
99, 27, a, 6, 1700669937.695178312, 1700669937.726429516,31251204
100, 31, d, 0, 1700669937.721648377, 1700669937.740279714,18631337
101, 29, c, 2, 1700669937.715613248, 1700669937.749133244,33519996
102, 28, a, 6, 1700669937.730992403, 1700669937.761415426,30423023
103, 32, d, 0, 1700669937.756276479, 1700669937.771158433,14881954
104, 29, b, 4, 1700669937.737822007, 1700669937.779787389,41965382
105, 30, c, 2, 1700669937.750123555, 1700669937.784578623,34455068
106, 29, a, 6, 1700669937.765641219, 1700669937.788085245,22444026
107, 30, b, 4, 1700669937.773386740, 1700669937.797810424,24423684
108, 33, d, 0, 1700669937.790899884, 1700669937.804947913,14048029
109, 31, c, 2, 1700669937.784759559, 1700669937.814065930,29306371
110, 30, a, 6, 1700669937.800133296, 1700669937.821877321,21744025
111, 31, b, 4, 1700669937.812601710, 1700669937.833066878,20465168
112, 34, d, 0, 1700669937.825426207, 1700669937.843956193,18529986
113, 32, c, 2, 1700669937.819168001, 1700669937.858223050,39055049
114, 31, a, 6, 1700669937.835787067, 1700669937.868764191,32977124
115, 35, d, 0, 1700669937.860054691, 1700669937.871702019,11647328
116, 32, b, 4, 1700669937.847234672, 1700669937.879712196,32477524
117, 33, c, 2, 1700669937.853611860, 1700669937.888869639,35257779
118, 32, a, 6, 1700669937.872705508, 1700669937.902598459,29892951
119, 36, d, 0, 1700669937.894579037, 1700669937.915708080,21129043
120, 33, b, 4, 1700669937.881789863, 1700669937.929540137,47750274
121, 33, a, 6, 1700669937.907380727, 1700669937.943115718,35734991
122, 37, d, 0, 1700669937.928938047, 1700669937.957083008,28144961
123, 35, c, 2, 1700669937.925062694, 1700669937.970208267,45145573
124, 38, d, 0, 1700669937.963400821, 1700669937.983361030,19960209
125, 36, c, 2, 1700669937.962981770, 1700669937.995596026,32614256
126, 35, b, 4, 1700669937.961985205, 1700669938.500298,38515093
127, 39, d, 0, 1700669937.997911574, 1700669938.9416104,11504530
128, 35, a, 6, 1700669937.977663722, 1700669938.17952401,40288679
129, 37, c, 2, 1700669938.2618859, 1700669938.30903967,28285108
130, 36, b, 4, 1700669938.3700681, 1700669938.44160142,40459461
131, 40, d, 0, 1700669938.32473228, 1700669938.56203586,23730358
132, 36, a, 6, 1700669938.19272111, 1700669938.64788447,45516336
133, 38, c, 2, 1700669938.37009557, 1700669938.72060932,35051375
134, 41, d, 0, 1700669938.66979147, 1700669938.83070035,16090888
135, 37, a, 6, 1700669938.53738662, 1700669938.94534080,40795418
136, 39, c, 2, 1700669938.71425353, 1700669938.97819606,26394253
137, 38, b, 4, 1700669938.77182382, 1700669938.105574958,28392576
138, 42, d, 0, 1700669938.101494774, 1700669938.116975347,15480573
139, 40, c, 2, 1700669938.105906941, 1700669938.128927809,23020868
140, 38, a, 6, 1700669938.98524922, 1700669938.136322705,37797783
141, 39, b, 4, 1700669938.116992493, 1700669938.150294239,33301746
142, 43, d, 0, 1700669938.136138763, 1700669938.163928138,27789375
143, 41, c, 2, 1700669938.140462685, 1700669938.173611811,33149126
144, 39, a, 6, 1700669938.134735058, 1700669938.178471966,43736908
145, 44, d, 0, 1700669938.172563886, 1700669938.188607195,16043309
146, 42, c, 2, 1700669938.174863771, 1700669938.199001305,24137534
147, 40, a, 6, 1700669938.175081510, 1700669938.209799885,34718375
148, 45, d, 0, 1700669938.206971612, 1700669938.217209189,10237577
149, 41, b, 4, 1700669938.186235365, 1700669938.229278881,43043516
150, 43, c, 2, 1700669938.209341002, 1700669938.242810222,33469220
151, 41, a, 6, 1700669938.212707684, 1700669938.249360678,36652994
152, 46, d, 0, 1700669938.241687064, 1700669938.262417883,20730819
153, 42, b, 4, 1700669938.222226038, 1700669938.273353923,51127885
154, 44, c, 2, 1700669938.243817900, 1700669938.283333222,39515322
155, 47, d, 0, 1700669938.276263621, 1700669938.297083548,20819927
156, 43, b, 4, 1700669938.261474293, 1700669938.312049601,50575308
157, 45, c, 2, 1700669938.278277318, 1700669938.325003339,46726021
158, 48, d, 0, 1700669938.310989432, 1700669938.332057365,21067933
159, 43, a, 6, 1700669938.284466946, 1700669938.345166137,60699191
160, 44, b, 4, 1700669938.306468014, 1700669938.359210855,52742841
161, 49, d, 0, 1700669938.345562007, 1700669938.369960010,24398003
162, 44, a, 6, 1700669938.331009055, 1700669938.381184437,50175382
163, 45, b, 4, 1700669938.344152125, 1700669938.394487373,50335248
164, 50, d, 0, 1700669938.379994356, 1700669938.402742559,22748203
165, 47, c, 2, 1700669938.358242347, 1700669938.408815490,50573143
166, 45, a, 6, 1700669938.379636587, 1700669938.422303387,42666800
167, 51, d, 0, 1700669938.414431731, 1700669938.436676023,22244292
168, 48, c, 2, 1700669938.403745106, 1700669938.446248902,42503796
169, 46, a, 6, 1700669938.414748495, 1700669938.459849672,45101177
170, 52, d, 0, 1700669938.449014101, 1700669938.472876017,23861916
171, 49, c, 2, 1700669938.441288772, 1700669938.486588232,45299460
172, 53, d, 0, 1700669938.483525947, 1700669938.500307630,16781683
173, 48, b, 4, 1700669938.469709282, 1700669938.511624423,41915141
174, 50, c, 2, 1700669938.479185610, 1700669938.521364486,42178876
175, 54, d, 0, 1700669938.517988647, 1700669938.531565335,13576688
176, 48, a, 6, 1700669938.495640926, 1700669938.542133040,46492114
177, 49, b, 4, 1700669938.506718501, 1700669938.553397654,46679153
178, 51, c, 2, 1700669938.519069256, 1700669938.566661085,47591829
179, 55, d, 0, 1700669938.552639112, 1700669938.580677601,28038489
180, 50, b, 4, 1700669938.545027627, 1700669938.595278648,50251021
181, 56, d, 0, 1700669938.587220595, 1700669938.609238043,22017448
182, 50, a, 6, 1700669938.576434840, 1700669938.624431627,47996787
183, 51, b, 4, 1700669938.585584524, 1700669938.638383278,52798754
184, 57, d, 0, 1700669938.621759641, 1700669938.645874181,24114540
185, 51, a, 6, 1700669938.616477036, 1700669938.650365341,33888305
186, 52, b, 4, 1700669938.628008197, 1700669938.658980885,30972688
187, 58, d, 0, 1700669938.656658949, 1700669938.667333179,10674230
188, 54, c, 2, 1700669938.643134497, 1700669938.670771966,27637469
189, 52, a, 6, 1700669938.657012016, 1700669938.678487575,21475559
190, 53, b, 4, 1700669938.671074594, 1700669938.688343754,17269160
191, 55, c, 2, 1700669938.679510864, 1700669938.701388901,21878037
192, 59, d, 0, 1700669938.691212722, 1700669938.713236341,22023619
193, 53, a, 6, 1700669938.691360490, 1700669938.727254688,35894198
194, 54, b, 4, 1700669938.705530948, 1700669938.739565262,34034314
195, 60, d, 0, 1700669938.725829581, 1700669938.753644833,27815252
196, 54, a, 6, 1700669938.728420228, 1700669938.767919877,39499649
197, 61, d, 0, 1700669938.760596002, 1700669938.774760884,14164882
198, 55, b, 4, 1700669938.739929967, 1700669938.788363883,48433916
199, 57, c, 2, 1700669938.748714667, 1700669938.802336542,53621875
200, 62, d, 0, 1700669938.795116353, 1700669938.811876046,16759693
201, 56, b, 4, 1700669938.774477719, 1700669938.824434342,49956623
202, 58, c, 2, 1700669938.787077656, 1700669938.838678770,51601114
203, 63, d, 0, 1700669938.829583925, 1700669938.847709696,18125771
204, 56, a, 6, 1700669938.800390545, 1700669938.858022175,57631630
205, 57, b, 4, 1700669938.821224415, 1700669938.867388794,46164379
206, 64, d, 0, 1700669938.864123697, 1700669938.876085932,11962235
207, 57, a, 6, 1700669938.848042669, 1700669938.884916412,36873743
208, 58, b, 4, 1700669938.857156058, 1700669938.893894030,36737972
209, 60, c, 2, 1700669938.871223982, 1700669938.901576992,30353010
210, 65, d, 0, 1700669938.898682621, 1700669938.914975977,16293356
211, 58, a, 6, 1700669938.891450352, 1700669938.928307595,36857243
212, 66, d, 0, 1700669938.933256481, 1700669938.950540073,17283592
213, 59, a, 6, 1700669938.927305439, 1700669938.960449381,33143942
214, 62, c, 2, 1700669938.944225075, 1700669938.973439374,29214299
215, 67, d, 0, 1700669938.967787071, 1700669938.988186005,20398934
216, 60, a, 6, 1700669938.963409638, 1700669939.2962727,39553089
217, 63, c, 2, 1700669938.985035125, 1700669939.7597041,22561916
218, 68, d, 0, 1700669939.2390255, 1700669939.11492942,9102687
219, 61, b, 4, 1700669938.984767160, 1700669939.21264098,36496938
220, 61, a, 6, 1700669938.997935210, 1700669939.34383378,36448168
221, 69, d, 0, 1700669939.36964910, 1700669939.47856586,10891676
222, 62, b, 4, 1700669939.21603959, 1700669939.56994948,35390989
223, 62, a, 6, 1700669939.36071102, 1700669939.66708352,30637250
224, 65, c, 2, 1700669939.54102151, 1700669939.79017819,24915668
225, 70, d, 0, 1700669939.71377065, 1700669939.90528787,19151722
226, 63, b, 4, 1700669939.55991595, 1700669939.98105966,42114371
227, 63, a, 6, 1700669939.70714332, 1700669939.106919014,36204682
228, 66, c, 2, 1700669939.88786036, 1700669939.113471891,24685855
229, 71, d, 0, 1700669939.105771582, 1700669939.124908092,19136510
230, 64, b, 4, 1700669939.90617056, 1700669939.129386784,38769728
231, 64, a, 6, 1700669939.105538636, 1700669939.143386201,37847565
232, 72, d, 0, 1700669939.140924843, 1700669939.151544077,10619234
233, 67, c, 2, 1700669939.123221122, 1700669939.157855338,34634216
234, 65, b, 4, 1700669939.131434383, 1700669939.171489179,40054796
235, 65, a, 6, 1700669939.140633474, 1700669939.184932015,44298541
236, 73, d, 0, 1700669939.175692697, 1700669939.195923415,20230718
237, 66, b, 4, 1700669939.166008551, 1700669939.209497756,43489205
238, 66, a, 6, 1700669939.176145227, 1700669939.222568724,46423497
239, 74, d, 0, 1700669939.210312611, 1700669939.235797549,25484938
240, 67, b, 4, 1700669939.204338978, 1700669939.249608657,45269679
241, 75, d, 0, 1700669939.244573092, 1700669939.257187903,12614811
242, 70, c, 2, 1700669939.229285815, 1700669939.266534189,37248374
243, 68, b, 4, 1700669939.242325336, 1700669939.272911479,30586143
244, 68, a, 6, 1700669939.255535239, 1700669939.280611119,25075880
245, 71, c, 2, 1700669939.269890487, 1700669939.289904535,20014048
246, 76, d, 0, 1700669939.279123846, 1700669939.297726310,18602464
247, 69, b, 4, 1700669939.282474963, 1700669939.302893622,20418659
248, 69, a, 6, 1700669939.292171707, 1700669939.307082414,14910707
249, 72, c, 2, 1700669939.304439599, 1700669939.313273110,8833511
250, 77, d, 0, 1700669939.313631924, 1700669939.323533603,9901679
251, 70, b, 4, 1700669939.317055723, 1700669939.330430751,13375028
252, 70, a, 6, 1700669939.327831511, 1700669939.338607169,10775658
253, 73, c, 2, 1700669939.338984933, 1700669939.345518447,6533514
254, 78, d, 0, 1700669939.348103269, 1700669939.362456592,14353323
255, 71, b, 4, 1700669939.351502960, 1700669939.375076900,23573940
256, 71, a, 6, 1700669939.362298619, 1700669939.380408480,18109861
257, 74, c, 2, 1700669939.373486183, 1700669939.384414583,10928400
258, 79, d, 0, 1700669939.382748785, 1700669939.398234871,15486086
259, 72, b, 4, 1700669939.385846955, 1700669939.411076711,25229756
260, 72, a, 6, 1700669939.396662167, 1700669939.424879441,28217274
261, 80, d, 0, 1700669939.417313178, 1700669939.438639579,21326401
262, 75, c, 2, 1700669939.408144511, 1700669939.450030600,41886089
263, 73, b, 4, 1700669939.420406494, 1700669939.458588516,38182022
264, 81, d, 0, 1700669939.451843406, 1700669939.471145101,19301695
265, 76, c, 2, 1700669939.442662864, 1700669939.477955445,35292581
266, 74, b, 4, 1700669939.454822606, 1700669939.486397572,31574966
267, 74, a, 6, 1700669939.467486100, 1700669939.495875317,28389217
268, 82, d, 0, 1700669939.486339995, 1700669939.499712860,13372865
269, 77, c, 2, 1700669939.482528711, 1700669939.505946317,23417606
270, 75, b, 4, 1700669939.492169000, 1700669939.511644316,19475316
271, 75, a, 6, 1700669939.504865948, 1700669939.518733930,13867982
272, 78, c, 2, 1700669939.517028460, 1700669939.529578012,12549552
273, 83, d, 0, 1700669939.520953481, 1700669939.541849910,20896429
274, 76, b, 4, 1700669939.526636967, 1700669939.549438457,22801490
275, 76, a, 6, 1700669939.539302840, 1700669939.553837148,14534308
276, 79, c, 2, 1700669939.551647190, 1700669939.563813714,12166524
277, 84, d, 0, 1700669939.555657935, 1700669939.572628802,16970867
278, 77, b, 4, 1700669939.561168028, 1700669939.584746231,23578203
279, 77, a, 6, 1700669939.574176105, 1700669939.598489655,24313550
280, 85, d, 0, 1700669939.590114723, 1700669939.612457812,22343089
281, 80, c, 2, 1700669939.586127449, 1700669939.626891246,40763797
282, 78, b, 4, 1700669939.595698221, 1700669939.640863567,45165346
283, 86, d, 0, 1700669939.624624903, 1700669939.654065695,29440792
284, 81, c, 2, 1700669939.620686219, 1700669939.659723466,39037247
285, 79, b, 4, 1700669939.630169365, 1700669939.671009257,40839892
286, 87, d, 0, 1700669939.659370882, 1700669939.684273161,24902279
287, 82, c, 2, 1700669939.659602873, 1700669939.694377588,34774715
288, 80, b, 4, 1700669939.673468078, 1700669939.710185807,36717729
289, 88, d, 0, 1700669939.694065247, 1700669939.722635904,28570657
290, 83, c, 2, 1700669939.694206174, 1700669939.733644845,39438671
291, 89, d, 0, 1700669939.729003084, 1700669939.742059192,13056108
292, 81, b, 4, 1700669939.708101821, 1700669939.755352542,47250721
293, 84, c, 2, 1700669939.728831737, 1700669939.769296260,40464523
294, 90, d, 0, 1700669939.763455259, 1700669939.782755394,19300135
295, 82, b, 4, 1700669939.742639649, 1700669939.792655077,50015428
296, 85, c, 2, 1700669939.766436233, 1700669939.805768625,39332392
297, 91, d, 0, 1700669939.797984330, 1700669939.818379663,20395333
298, 82, a, 6, 1700669939.768096841, 1700669939.831744732,63647891
299, 86, c, 2, 1700669939.801930600, 1700669939.845324484,43393884
300, 92, d, 0, 1700669939.832479197, 1700669939.859662977,27183780
301, 84, b, 4, 1700669939.825030767, 1700669939.873315771,48285004
302, 93, d, 0, 1700669939.866977855, 1700669939.884903703,17925848
303, 85, b, 4, 1700669939.865051868, 1700669939.895460970,30409102
304, 84, a, 6, 1700669939.864867175, 1700669939.906735008,41867833
305, 94, d, 0, 1700669939.901593831, 1700669939.914807307,13213476
306, 88, c, 2, 1700669939.877893712, 1700669939.928500062,50606350
307, 86, b, 4, 1700669939.906254443, 1700669939.938631296,32376853
308, 95, d, 0, 1700669939.936171514, 1700669939.943288279,7116765
309, 85, a, 6, 1700669939.907552971, 1700669939.946990519,39437548
310, 89, c, 2, 1700669939.918227890, 1700669939.950307049,32079159
311, 87, b, 4, 1700669939.940747759, 1700669939.960948978,20201219
312, 86, a, 6, 1700669939.943288932, 1700669939.971770456,28481524
313, 90, c, 2, 1700669939.961326424, 1700669939.977348713,16022289
314, 96, d, 0, 1700669939.970691197, 1700669939.988227262,17536065
315, 88, b, 4, 1700669939.975266379, 1700669939.994586419,19320040
316, 87, a, 6, 1700669939.984651513, 1700669940.108280,15456767
317, 97, d, 0, 1700669940.5348079, 1700669940.21157680,15809601
318, 91, c, 2, 1700669939.995841327, 1700669940.22810978,26969651
319, 89, b, 4, 1700669940.10096089, 1700669940.28697262,18601173
320, 88, a, 6, 1700669940.19588581, 1700669940.33956901,14368320
321, 92, c, 2, 1700669940.30338972, 1700669940.42213425,11874453
322, 98, d, 0, 1700669940.39851870, 1700669940.47624005,7772135
323, 90, b, 4, 1700669940.44810663, 1700669940.58524361,13713698
324, 89, a, 6, 1700669940.55610053, 1700669940.64792647,9182594
325, 93, c, 2, 1700669940.64643592, 1700669940.79618099,14974507
326, 99, d, 0, 1700669940.74399083, 1700669940.94127913,19728830
327, 91, b, 4, 1700669940.79270761, 1700669940.107384148,28113387
328, 94, c, 2, 1700669940.98955049, 1700669940.121508113,22553064
329, 100, d, 0, 1700669940.108841633, 1700669940.132985035,24143402
330, 92, b, 4, 1700669940.113717634, 1700669940.136814222,23096588
331, 95, c, 2, 1700669940.133509467, 1700669940.148004304,14494837
332, 101, d, 0, 1700669940.143356928, 1700669940.161001153,17644225
333, 91, a, 6, 1700669940.127691877, 1700669940.168904222,41212345
334, 93, b, 4, 1700669940.148238832, 1700669940.179484216,31245384
335, 102, d, 0, 1700669940.178021556, 1700669940.192827203,14805647
336, 96, c, 2, 1700669940.168604682, 1700669940.195588791,26984109
337, 92, a, 6, 1700669940.172223695, 1700669940.205435192,33211497
338, 94, b, 4, 1700669940.182749746, 1700669940.214620372,31870626
339, 103, d, 0, 1700669940.212591002, 1700669940.221089714,8498712
340, 97, c, 2, 1700669940.203240891, 1700669940.230599543,27358652
341, 93, a, 6, 1700669940.206689213, 1700669940.239874039,33184826
342, 95, b, 4, 1700669940.217297687, 1700669940.251989038,34691351
343, 104, d, 0, 1700669940.247071496, 1700669940.260516733,13445237
344, 98, c, 2, 1700669940.237752009, 1700669940.263184878,25432869
345, 94, a, 6, 1700669940.241194972, 1700669940.270639463,29444491
346, 96, b, 4, 1700669940.251778751, 1700669940.283838958,32060207
347, 99, c, 2, 1700669940.272331865, 1700669940.297055521,24723656
348, 105, d, 0, 1700669940.281567471, 1700669940.309266493,27699022
349, 95, a, 6, 1700669940.275850432, 1700669940.322602194,46751762
350, 106, d, 0, 1700669940.316279528, 1700669940.336260207,19980679
351, 100, c, 2, 1700669940.306966815, 1700669940.349282669,42315854
352, 96, a, 6, 1700669940.310356078, 1700669940.361044600,50688522
353, 107, d, 0, 1700669940.350813306, 1700669940.371169657,20356351
354, 101, c, 2, 1700669940.341353541, 1700669940.380840141,39486600
355, 97, a, 6, 1700669940.356445889, 1700669940.391548932,35103043
356, 108, d, 0, 1700669940.385319231, 1700669940.400623355,15304124
357, 99, b, 4, 1700669940.369742673, 1700669940.411254049,41511376
358, 102, c, 2, 1700669940.382493173, 1700669940.422298623,39805450
359, 109, d, 0, 1700669940.419838875, 1700669940.432127202,12288327
360, 100, b, 4, 1700669940.404845288, 1700669940.434226418,29381130
361, 103, c, 2, 1700669940.416980482, 1700669940.444975827,27995345
362, 99, a, 6, 1700669940.429811006, 1700669940.455116433,25305427
363, 101, b, 4, 1700669940.443926485, 1700669940.461426583,17500098
364, 110, d, 0, 1700669940.454819028, 1700669940.471323439,16504411
365, 104, c, 2, 1700669940.455048507, 1700669940.481799547,26751040
366, 100, a, 6, 1700669940.465788226, 1700669940.491276366,25488140
367, 111, d, 0, 1700669940.489396198, 1700669940.501316358,11920160
368, 102, b, 4, 1700669940.478520720, 1700669940.511395000,32874280
369, 105, c, 2, 1700669940.489551055, 1700669940.524284261,34733206
370, 101, a, 6, 1700669940.500807012, 1700669940.532145473,31338461
371, 112, d, 0, 1700669940.523903829, 1700669940.540351622,16447793
372, 103, b, 4, 1700669940.513035176, 1700669940.549788136,36752960
373, 106, c, 2, 1700669940.524273813, 1700669940.558657727,34383914
374, 102, a, 6, 1700669940.535277362, 1700669940.570945974,35668612
375, 113, d, 0, 1700669940.558936398, 1700669940.580779052,21842654
376, 104, b, 4, 1700669940.547558659, 1700669940.596090938,48532279
377, 107, c, 2, 1700669940.559428982, 1700669940.608701961,49272979
378, 114, d, 0, 1700669940.594077524, 1700669940.623610195,29532671
379, 105, b, 4, 1700669940.582528207, 1700669940.636574711,54046504
380, 115, d, 0, 1700669940.628767752, 1700669940.648950556,20182804
381, 104, a, 6, 1700669940.606892907, 1700669940.659453516,52560609
382, 106, b, 4, 1700669940.627730451, 1700669940.670737479,43007028
383, 116, d, 0, 1700669940.663511025, 1700669940.685282705,21771680
384, 105, a, 6, 1700669940.657707125, 1700669940.697799684,40092559
385, 107, b, 4, 1700669940.669340809, 1700669940.712111224,42770415
386, 117, d, 0, 1700669940.698061376, 1700669940.723759747,25698371
387, 106, a, 6, 1700669940.694676690, 1700669940.738378757,43702067
388, 118, d, 0, 1700669940.732532393, 1700669940.749103197,16570804
389, 111, c, 2, 1700669940.718460876, 1700669940.761565917,43105041
390, 107, a, 6, 1700669940.732354016, 1700669940.775301554,42947538
391, 119, d, 0, 1700669940.767089585, 1700669940.788279185,21189600
392, 112, c, 2, 1700669940.757809792, 1700669940.801534074,43724282
393, 108, a, 6, 1700669940.771841818, 1700669940.815275924,43434106
394, 120, d, 0, 1700669940.801854345, 1700669940.827968047,26113702
395, 113, c, 2, 1700669940.794336262, 1700669940.842171063,47834801
396, 121, d, 0, 1700669940.836277837, 1700669940.854004984,17727147
397, 111, b, 4, 1700669940.822193541, 1700669940.867555339,45361798
398, 114, c, 2, 1700669940.834360364, 1700669940.874157980,39797616
399, 122, d, 0, 1700669940.870847031, 1700669940.879003862,8156831
400, 110, a, 6, 1700669940.848679814, 1700669940.889304344,40624530
401, 112, b, 4, 1700669940.861900598, 1700669940.901572911,39672313
402, 115, c, 2, 1700669940.874895093, 1700669940.915264350,40369257
403, 123, d, 0, 1700669940.905314821, 1700669940.929051036,23736215
404, 113, b, 4, 1700669940.900469482, 1700669940.931427441,30957959
405, 116, c, 2, 1700669940.909411222, 1700669940.940269912,30858690
406, 112, a, 6, 1700669940.923379794, 1700669940.947482305,24102511
407, 124, d, 0, 1700669940.939897383, 1700669940.952291855,12394472
408, 114, b, 4, 1700669940.934954618, 1700669940.955308358,20353740
409, 117, c, 2, 1700669940.947636529, 1700669940.962952898,15316369
410, 113, a, 6, 1700669940.962810929, 1700669940.971843447,9032518
411, 115, b, 4, 1700669940.969495608, 1700669940.978174192,8678584
412, 125, d, 0, 1700669940.974518845, 1700669940.985380525,10861680
413, 118, c, 2, 1700669940.982197840, 1700669940.990424544,8226704
414, 114, a, 6, 1700669940.997476528, 1700669941.12761306,15284778
415, 126, d, 0, 1700669941.8995366, 1700669941.26533391,17538025
416, 116, b, 4, 1700669941.4002678, 1700669941.34237827,30235149
417, 119, c, 2, 1700669941.16695497, 1700669941.38156645,21461148
418, 115, a, 6, 1700669941.32012402, 1700669941.47100897,15088495
419, 127, d, 0, 1700669941.43391861, 1700669941.59443573,16051712
420, 117, b, 4, 1700669941.38497887, 1700669941.72230359,33732472
421, 120, c, 2, 1700669941.51184823, 1700669941.86016374,34831551
422, 128, d, 0, 1700669941.77913658, 1700669941.100074637,22160979
423, 116, a, 6, 1700669941.66459682, 1700669941.113507882,47048200
424, 129, d, 0, 1700669941.112432904, 1700669941.132240508,19807604
425, 119, b, 4, 1700669941.107405539, 1700669941.144472142,37066603
426, 117, a, 6, 1700669941.100911587, 1700669941.156358892,55447305
427, 130, d, 0, 1700669941.147311450, 1700669941.170795847,23484397
428, 120, b, 4, 1700669941.147049018, 1700669941.185001408,37952390
429, 131, d, 0, 1700669941.181924795, 1700669941.198494709,16569914
430, 123, c, 2, 1700669941.166375782, 1700669941.212785900,46410118
431, 121, b, 4, 1700669941.181893807, 1700669941.218981481,37087674
432, 132, d, 0, 1700669941.216693233, 1700669941.232747591,16054358
433, 119, a, 6, 1700669941.189030341, 1700669941.246338540,57308199
434, 124, c, 2, 1700669941.203789134, 1700669941.260874991,57085857
435, 133, d, 0, 1700669941.251159278, 1700669941.270791305,19632027
436, 120, a, 6, 1700669941.232539328, 1700669941.284152510,51613182
437, 125, c, 2, 1700669941.245334361, 1700669941.295711277,50376916
438, 134, d, 0, 1700669941.286327606, 1700669941.305154202,18826596
439, 126, c, 2, 1700669941.293908669, 1700669941.318247867,24339198
440, 121, a, 6, 1700669941.287956603, 1700669941.325174965,37218362
441, 135, d, 0, 1700669941.320788534, 1700669941.336941955,16153421
442, 124, b, 4, 1700669941.294737983, 1700669941.347575474,52837491
443, 127, c, 2, 1700669941.328656744, 1700669941.353623159,24966415
444, 122, a, 6, 1700669941.323570607, 1700669941.363841919,40271312
445, 136, d, 0, 1700669941.355299065, 1700669941.373355200,18056135
446, 125, b, 4, 1700669941.338920019, 1700669941.380738963,41818944
447, 128, c, 2, 1700669941.363212043, 1700669941.391831206,28619163
448, 137, d, 0, 1700669941.389753747, 1700669941.403666708,13912961
449, 126, b, 4, 1700669941.380259724, 1700669941.415010170,34750446
450, 129, c, 2, 1700669941.397727612, 1700669941.424582633,26855021
451, 124, a, 6, 1700669941.396770948, 1700669941.437803171,41032223
452, 138, d, 0, 1700669941.424288796, 1700669941.449283964,24995168
453, 127, b, 4, 1700669941.414657739, 1700669941.459633884,44976145
454, 130, c, 2, 1700669941.432256550, 1700669941.473835066,41578516
455, 139, d, 0, 1700669941.458766306, 1700669941.487613894,28847588
456, 128, b, 4, 1700669941.449157860, 1700669941.495904341,46746481
457, 140, d, 0, 1700669941.493180912, 1700669941.508443117,15262205
458, 126, a, 6, 1700669941.474822910, 1700669941.512719094,37896184
459, 129, b, 4, 1700669941.492357327, 1700669941.519306628,26949301
460, 132, c, 2, 1700669941.506424470, 1700669941.528399632,21975162
461, 127, a, 6, 1700669941.522196937, 1700669941.531102810,8905873
462, 141, d, 0, 1700669941.527490638, 1700669941.540194135,12703497
463, 130, b, 4, 1700669941.529540612, 1700669941.551641065,22100453
464, 133, c, 2, 1700669941.542009841, 1700669941.559017300,17007459
465, 128, a, 6, 1700669941.556666978, 1700669941.572678255,16011277
466, 142, d, 0, 1700669941.562000716, 1700669941.586781601,24780885
467, 131, b, 4, 1700669941.564080457, 1700669941.599492032,35411575
468, 143, d, 0, 1700669941.596532139, 1700669941.607063038,10530899
469, 134, c, 2, 1700669941.576578025, 1700669941.621007985,44429960
470, 129, a, 6, 1700669941.591198872, 1700669941.633895276,42696404
471, 144, d, 0, 1700669941.631203138, 1700669941.644213571,13010433
472, 135, c, 2, 1700669941.611093021, 1700669941.655480572,44387551
473, 130, a, 6, 1700669941.625685054, 1700669941.668604963,42919909
474, 145, d, 0, 1700669941.665718467, 1700669941.671038065,5319598
475, 133, b, 4, 1700669941.633363774, 1700669941.682795665,49431891
476, 136, c, 2, 1700669941.653528139, 1700669941.695164455,41636316
477, 131, a, 6, 1700669941.667304341, 1700669941.701632523,34328182
478, 134, b, 4, 1700669941.677967084, 1700669941.714292499,36325415
479, 146, d, 0, 1700669941.700359830, 1700669941.725381827,25021997
480, 137, c, 2, 1700669941.688370005, 1700669941.736962146,48592141
481, 147, d, 0, 1700669941.734799540, 1700669941.744341320,9541780
482, 135, b, 4, 1700669941.715423390, 1700669941.754056121,38632731
483, 138, c, 2, 1700669941.728586628, 1700669941.763109455,34522827
484, 133, a, 6, 1700669941.736417435, 1700669941.775726752,39309317
485, 148, d, 0, 1700669941.769306010, 1700669941.788716054,19410044
486, 136, b, 4, 1700669941.749757936, 1700669941.801926407,52168471
487, 139, c, 2, 1700669941.770048225, 1700669941.815428804,45380579
488, 149, d, 0, 1700669941.803851262, 1700669941.823130785,19279523
489, 137, b, 4, 1700669941.787039573, 1700669941.835703490,48663917
490, 140, c, 2, 1700669941.804353770, 1700669941.849007541,44653771
491, 150, d, 0, 1700669941.838292937, 1700669941.858367472,20074535
492, 135, a, 6, 1700669941.813748126, 1700669941.867570001,53821875
493, 138, b, 4, 1700669941.834442393, 1700669941.881057410,46615017
494, 151, d, 0, 1700669941.872816550, 1700669941.894246187,21429637
495, 136, a, 6, 1700669941.858940606, 1700669941.898822459,39881853
